Row ID,Order ID,Order_Date_Key,Ship_Date_Key,Customer_Key,Product_Key,Ship_Mode_Key,Location_Key,Sales,Quantity,Discount,Profit
1571,US-2014-157385,20141123,20141125,72,21,3,10,603.92,5,0.2,-67.941
1574,US-2014-157385,20141123,20141125,72,97,3,10,381.44,2,0.2,23.84
1576,CA-2014-101602,20141215,20141218,241,135,3,162,763.28,5,0.3,-21.808
1581,CA-2015-131338,20150809,20150812,109,48,3,40,382.806,9,0.4,-153.1224
1584,CA-2015-131338,20150809,20150812,109,27,3,40,47.04,3,0.0,18.3456
1585,CA-2015-131338,20150809,20150812,109,12,3,40,6.16,2,0.0,2.9568
1595,CA-2015-118423,20150324,20150327,242,205,3,163,359.058,3,0.3,-35.9058
1596,CA-2017-149181,20170508,20170512,243,174,2,37,47.992,2,0.3,-2.0568
1597,CA-2017-132234,20171016,20171018,79,95,3,75,547.3,13,0.0,175.136
1601,CA-2017-158876,20171119,20171121,244,65,1,164,15.992,2,0.6,-13.993
1602,CA-2016-164672,20160508,20160513,180,206,1,89,211.96,2,0.0,42.392
1611,CA-2014-156349,20140526,20140530,245,205,2,143,290.666,2,0.15,27.3568
1621,CA-2017-108560,20170708,20170715,246,207,2,165,198.46,2,0.0,99.23
1628,CA-2015-143119,20150924,20150930,247,171,2,166,517.5,6,0.0,155.25
1629,CA-2017-101049,20170621,20170625,96,208,1,83,17.92,5,0.2,2.464
1642,CA-2016-157266,20160526,20160601,248,23,2,122,41.37,3,0.0,17.3754
1658,CA-2014-127159,20140512,20140515,175,109,3,111,34.79,7,0.0,10.7849
1670,US-2015-157154,20150110,20150115,249,87,2,75,1018.104,4,0.4,-373.3048
1675,CA-2015-143077,20150917,20150921,98,183,2,7,21.936,2,0.6,-10.4196
1681,CA-2014-122882,20140907,20140913,250,209,2,117,42.368,2,0.2,8.4736
1684,CA-2016-147585,20161107,20161112,178,132,2,50,14.82,3,0.0,6.2244
1689,CA-2017-143798,20171210,20171212,251,130,3,4,310.88,2,0.2,23.316
1690,CA-2014-142839,20140816,20140820,252,5,2,44,853.092,6,0.4,-227.4912
1693,US-2016-154361,20160314,20160319,253,104,2,37,21.88,5,0.2,6.2905
1700,CA-2014-135657,20140603,20140607,21,166,1,25,515.88,6,0.0,113.4936
1702,CA-2015-114069,20150713,20150715,254,97,1,18,1931.04,9,0.1,321.84
1710,CA-2017-123491,20171030,20171105,255,13,2,45,71.992,1,0.2,-0.8999
1714,US-2017-124968,20170908,20170913,256,36,1,11,765.625,7,0.5,-566.5625
1715,CA-2017-104003,20171007,20171013,257,210,2,50,307.666,2,0.15,-14.4784
1719,CA-2016-169943,20160519,20160524,258,211,2,76,35.92,4,0.0,15.0864
1720,CA-2016-169943,20160519,20160524,258,109,2,75,39.76,8,0.0,12.3256
1724,US-2015-123218,20151220,20151225,259,212,2,36,359.058,3,0.3,-71.8116
1728,US-2017-164056,20170429,20170504,260,213,1,30,1048.35,5,0.4,-69.89
1743,CA-2017-152807,20171030,20171103,241,208,2,4,7.168,2,0.2,0.9856
1751,CA-2015-139094,20151122,20151127,99,214,2,26,206.962,2,0.3,-32.5226
1752,CA-2017-168837,20171014,20171017,261,60,3,167,9.46,2,0.0,3.6894
1761,CA-2015-130785,20150905,20150909,262,215,2,92,411.332,4,0.15,-4.8392
1763,CA-2015-130785,20150905,20150909,262,216,2,92,293.199,3,0.15,-20.6964
1766,CA-2016-110254,20160804,20160808,263,217,2,168,109.8,9,0.0,46.116
1792,CA-2014-120474,20141201,20141203,106,218,3,169,2807.84,8,0.0,673.8816
1799,CA-2016-100965,20160707,20160711,264,102,2,170,215.65,5,0.0,73.321
1802,CA-2016-149461,20161113,20161119,265,201,2,171,4.18,1,0.0,1.5048
1810,CA-2016-165484,20161023,20161029,34,219,2,11,16.156,7,0.6,-12.117
1812,CA-2014-132612,20140609,20140611,266,29,1,134,1441.3,7,0.0,245.021
1813,US-2017-161193,20171120,20171126,267,57,2,23,77.6,5,0.2,28.13
1814,US-2017-161193,20171120,20171126,267,84,2,23,172.272,2,0.2,58.141799999999996
1815,CA-2015-131597,20150914,20150918,184,48,2,62,170.136,3,0.2,-8.5068
1820,US-2014-130379,20140525,20140529,268,220,2,36,29.32,2,0.6,-24.189
1823,CA-2016-168956,20160216,20160220,269,221,2,36,62.958,3,0.3,-2.6982
1826,CA-2016-167507,20161222,20161228,129,73,2,172,11.84,4,0.2,3.108
1827,CA-2016-167507,20161222,20161228,129,222,2,172,22.784,1,0.2,4.8416
1832,CA-2017-145884,20171021,20171021,155,147,4,173,262.11,1,0.0,62.9064
1833,CA-2015-131422,20151105,20151109,180,171,2,174,207.0,3,0.2,25.875
1839,CA-2014-117345,20140801,20140805,270,23,2,175,44.128,4,0.2,12.1352
1842,CA-2016-157763,20160718,20160723,271,223,2,176,140.81,1,0.0,39.4268
1844,CA-2015-135391,20150209,20150211,272,224,1,26,40.784,2,0.6,-30.588
1847,US-2017-158512,20170112,20170117,273,225,1,177,37.68,2,0.0,15.8256
1848,CA-2017-128370,20170910,20170910,274,64,4,10,362.352,3,0.2,27.1764
1861,US-2017-121251,20170326,20170327,132,226,3,16,257.568,2,0.2,-28.9764
1864,US-2016-100839,20161013,20161017,275,67,2,17,727.45,5,0.5,-465.568
1865,US-2016-100839,20161013,20161017,275,227,2,17,24.96,3,0.2,4.368
1867,CA-2017-118857,20170415,20170418,276,161,3,178,196.45,5,0.0,70.722
1872,CA-2014-116932,20140721,20140725,277,94,2,45,801.568,2,0.2,50.098
1873,CA-2014-116932,20140721,20140725,277,228,2,45,272.848,1,0.2,27.2848
1874,CA-2017-142888,20171121,20171125,278,229,2,179,70.98,1,0.0,20.5842
1876,US-2016-112977,20160310,20160316,235,122,2,180,176.784,1,0.2,-22.098
1878,CA-2017-118885,20171229,20180102,279,163,2,130,393.568,4,0.2,-44.2764
1882,CA-2015-109512,20150305,20150305,280,16,4,75,383.607,7,0.1,63.9345
1886,CA-2016-147578,20160422,20160426,86,230,1,45,31.56,3,0.0,10.4148
1890,CA-2014-142587,20141021,20141022,6,72,3,181,409.59,3,0.4,-122.877
1900,CA-2014-169775,20140829,20140902,281,91,1,182,174.0585,3,0.45,-110.7645
1904,CA-2017-167094,20171021,20171022,224,231,3,183,478.48,2,0.2,47.848
1909,CA-2015-157959,20150203,20150204,282,232,3,143,136.92,4,0.0,41.076
1910,CA-2017-105886,20171218,20171223,283,233,2,91,18.96,2,0.0,8.532
1921,US-2017-111423,20170817,20170819,284,234,3,160,462.564,2,0.1,97.6524
1933,CA-2017-161200,20170806,20170810,114,235,1,166,145.74,3,0.0,23.3184
1934,CA-2017-161200,20170806,20170810,114,12,1,166,15.4,5,0.0,7.392
1937,CA-2015-141768,20150525,20150527,285,173,1,35,14.73,3,0.0,4.8609
1941,CA-2016-112109,20160708,20160712,286,32,2,184,662.88,3,0.2,74.574
1948,CA-2017-157987,20170902,20170906,287,219,2,16,11.54,2,0.0,3.462
1949,CA-2017-157987,20170902,20170906,287,87,2,16,254.526,1,0.4,-93.3262
1954,CA-2017-157987,20170902,20170906,287,96,2,16,1282.41,5,0.1,213.735
1978,CA-2014-110408,20141018,20141020,49,236,1,185,545.88,6,0.0,70.9644
1980,CA-2016-112669,20160414,20160414,205,61,4,154,933.536,4,0.2,105.0228
1985,CA-2014-164721,20141125,20141127,288,150,1,186,23.88,3,0.0,10.5072
1989,CA-2015-127509,20151109,20151113,289,237,2,187,1024.38,7,0.0,215.1198
1997,US-2017-147221,20171202,20171204,290,104,1,188,8.752,4,0.6,-3.7196
2004,CA-2017-163510,20171225,20171228,261,16,1,105,304.45,5,0.0,76.1125
2008,CA-2017-165386,20170803,20170804,291,238,3,36,183.372,2,0.3,-36.6744
2014,CA-2016-145905,20160918,20160923,292,218,2,189,350.98,1,0.0,84.2352
2024,CA-2016-168354,20160919,20160921,293,135,3,190,872.32,4,0.0,244.2496
2026,CA-2015-114237,20150313,20150315,247,134,3,19,141.96,2,0.0,39.7488
2036,CA-2017-162481,20170925,20170929,294,13,2,191,269.97,3,0.0,51.2943
2042,CA-2015-122287,20150618,20150623,295,225,2,192,75.36,5,0.2,20.724
2049,CA-2015-142237,20150711,20150713,296,8,3,117,289.8,7,0.2,36.225
2052,CA-2015-142237,20150711,20150713,296,239,3,117,341.488,8,0.3,-73.176
2054,CA-2015-142237,20150711,20150713,296,240,3,117,25.344,6,0.2,3.4848
2055,CA-2016-136434,20161201,20161207,297,219,2,193,17.31,3,0.0,5.193
2057,CA-2017-120376,20171222,20171225,298,133,3,31,1586.69,7,0.0,412.5394
2059,CA-2017-120376,20171222,20171225,298,29,3,31,411.8,2,0.0,70.006
2066,CA-2014-106439,20141031,20141104,299,239,2,130,146.352,3,0.2,-9.147
2070,CA-2015-133452,20150413,20150419,134,241,2,194,710.832,3,0.2,-97.7394
2072,US-2017-110996,20171120,20171125,300,76,2,195,283.92,5,0.2,-46.137
2076,CA-2014-131051,20141201,20141205,301,57,2,45,58.2,3,0.0,28.518
2082,CA-2015-120103,20151224,20151229,302,153,2,59,7.712,2,0.2,1.7352
2092,CA-2017-166142,20170715,20170719,303,214,2,20,310.443,3,0.3,-48.7839
2093,CA-2014-145926,20141117,20141121,32,197,2,196,479.9,5,0.0,81.583
2103,CA-2014-123295,20140718,20140718,304,83,4,156,259.136,4,0.2,-25.9136
2112,CA-2015-164882,20151031,20151031,305,11,4,197,323.136,4,0.2,20.196
2116,CA-2015-164882,20151031,20151031,305,242,4,197,425.833,1,0.15,20.0392
2117,CA-2015-159786,20151012,20151017,306,213,1,109,209.67,1,0.4,-13.978
2122,CA-2017-158246,20171109,20171111,307,13,3,198,215.976,3,0.2,-2.6997
2123,CA-2017-167381,20170922,20170924,308,75,1,199,241.96,2,0.0,41.1332
2128,CA-2015-134859,20151004,20151009,210,243,2,117,64.944,3,0.2,6.4944
2132,US-2014-114188,20140520,20140522,309,176,1,200,139.86,7,0.0,60.1398
2137,CA-2015-156377,20151231,20160105,310,244,2,201,14.76,5,0.6,-11.439
2142,CA-2014-159520,20140606,20140611,311,245,2,180,991.764,3,0.4,-347.1174
2146,US-2016-152051,20160625,20160629,312,50,2,202,422.058,3,0.3,-18.0882
2149,CA-2014-141607,20141212,20141217,313,157,2,57,43.31,1,0.0,4.331
2151,US-2017-139969,20171119,20171126,314,184,2,203,233.058,3,0.3,-53.2704
2155,US-2016-120460,20160430,20160505,315,225,2,204,22.608,3,0.6,-10.1736
2161,CA-2016-141019,20160514,20160514,42,207,4,205,79.384,1,0.2,29.769
2166,CA-2016-154018,20161013,20161019,44,120,2,206,5177.04,5,0.6,-5565.317999999999
2172,US-2017-137491,20171119,20171125,222,135,2,207,305.312,2,0.3,-8.7232
2182,CA-2016-128818,20160507,20160511,235,246,2,16,442.764,4,0.1,59.0352
2185,CA-2016-128818,20160507,20160511,235,150,2,16,63.68,8,0.0,28.0192
2189,CA-2017-143063,20170810,20170815,316,18,2,55,121.3,2,0.0,25.473
2201,US-2014-165659,20140601,20140606,128,73,2,208,22.2,6,0.0,9.102
2204,CA-2015-138002,20150906,20150912,216,247,2,87,191.82,3,0.0,74.8098
2205,CA-2015-128860,20150629,20150705,21,199,2,209,20.104,1,0.2,1.7591
2213,CA-2017-107874,20171121,20171125,317,183,2,18,27.42,1,0.0,11.2422
2217,CA-2017-129378,20171001,20171002,318,248,3,170,108.608,4,0.2,9.5032
2224,CA-2015-131884,20151206,20151206,319,41,4,210,70.686,1,0.3,-24.2352
2226,CA-2016-106383,20160319,20160321,320,249,1,211,72.294,1,0.7,-98.8018
2229,CA-2016-139157,20161001,20161005,186,245,2,40,330.588,1,0.4,-115.7058
2232,CA-2017-157091,20170626,20170701,321,160,2,140,526.45,5,0.0,31.587
2239,CA-2017-166849,20170420,20170426,322,250,2,11,44.4,2,0.6,-52.17
2257,CA-2016-164091,20160917,20160922,161,170,2,212,109.48,2,0.0,33.9388
2258,CA-2017-105214,20170616,20170619,252,79,3,45,1212.96,7,0.2,90.972
2263,CA-2017-122994,20170206,20170209,323,118,3,95,359.97,3,0.0,79.1934
2273,CA-2015-142944,20150306,20150311,324,251,2,45,435.26,7,0.0,95.7572
2275,CA-2014-157882,20141003,20141008,59,252,1,69,143.432,1,0.2,3.5858
2276,CA-2014-157882,20141003,20141008,59,6,1,69,122.352,3,0.76,13.7646
2278,CA-2014-104283,20140627,20140701,325,195,2,213,85.98,1,0.0,22.3548
2280,CA-2017-142622,20171030,20171102,326,239,3,25,97.568,2,0.2,-6.098
2281,CA-2017-142622,20171030,20171102,326,197,3,25,614.272,8,0.2,-23.0352
2282,CA-2017-142622,20171030,20171102,326,180,3,25,199.98,2,0.0,37.9962
2290,CA-2017-115154,20170108,20170111,327,253,3,25,892.98,2,0.0,80.3682
2292,CA-2015-149342,20150420,20150425,312,207,2,141,595.38,6,0.0,297.69
2295,CA-2017-127929,20171223,20171227,260,18,2,151,181.95,3,0.0,38.2095
2297,CA-2015-113145,20151101,20151105,38,143,2,75,259.7,5,0.0,106.477
2304,CA-2017-157931,20170917,20170922,99,69,1,214,723.92,4,0.0,188.2192
2306,CA-2016-115574,20161223,20161224,50,145,3,36,141.372,2,0.3,-14.1372
2309,US-2017-120418,20170611,20170612,328,139,3,192,280.792,1,0.2,35.099
2317,CA-2017-122035,20170720,20170725,329,239,2,215,182.94,3,0.0,27.441
2327,CA-2015-105102,20150915,20150919,330,53,1,18,46.384,1,0.2,1.1596
2330,US-2015-147739,20151225,20151229,102,254,2,4,547.136,4,0.2,-68.392
2342,US-2014-143231,20141231,20150103,213,255,3,47,63.2,5,0.0,23.384
2348,CA-2016-159373,20160313,20160318,128,179,2,26,557.585,5,0.3,0.0
2354,CA-2015-111514,20150831,20150902,331,10,3,45,1552.831,7,0.15,200.9546
2358,US-2014-148838,20140317,20140321,332,44,2,40,1579.746,7,0.4,-447.5947
2359,US-2014-148838,20140317,20140321,332,253,2,40,1071.576,4,0.4,-553.6476
2360,US-2014-148838,20140317,20140321,332,228,2,40,613.908,3,0.4,-122.7816
2364,US-2016-108637,20160313,20160318,333,92,2,86,127.88,2,0.0,40.9216
2367,CA-2014-102295,20141124,20141126,334,256,1,216,120.712,1,0.2,-18.1068
2369,US-2016-129469,20160923,20160927,47,257,2,217,532.704,6,0.2,-26.6352
2372,CA-2016-159940,20160707,20160711,335,225,1,81,60.288,8,0.6,-27.1296
2375,CA-2016-159940,20160707,20160711,335,69,1,81,253.372,2,0.3,-14.4784
2382,CA-2016-118052,20160506,20160510,336,8,2,106,54.712,7,0.2,11.6263
2393,US-2015-127040,20151206,20151210,337,222,2,16,113.92,4,0.0,42.1504
2404,US-2016-110170,20160927,20161003,338,258,2,218,956.6648,7,0.32,-225.0976
2410,CA-2017-155985,20170323,20170325,339,209,3,45,211.84,8,0.0,76.2624
2414,CA-2014-151295,20141112,20141116,340,147,2,62,629.064,3,0.2,31.4532
2415,CA-2016-156300,20161229,20170102,70,256,2,111,754.45,5,0.0,60.356
2416,CA-2015-146087,20150706,20150711,211,88,2,219,301.96,2,0.0,60.392
2426,US-2017-147669,20171225,20171230,341,259,2,217,273.06,2,0.4,-104.673
2430,CA-2016-169922,20160611,20160617,342,208,2,82,12.544,7,0.6,-9.0944
2432,CA-2017-129805,20171228,20180102,338,73,2,87,7.4,2,0.0,3.034
2433,CA-2014-148586,20140325,20140401,343,260,2,16,366.786,7,0.1,65.2064
2437,CA-2017-140053,20170703,20170710,209,18,2,220,545.85,9,0.0,114.6285
2438,CA-2014-164210,20141118,20141120,344,261,1,118,145.98,2,0.5,-99.2664
2440,CA-2017-139948,20170717,20170722,345,132,2,33,7.904,2,0.2,2.1736
2442,CA-2016-146934,20160522,20160527,314,40,2,221,174.286,2,0.3,-19.9184
2448,CA-2016-119165,20161031,20161106,87,223,2,44,492.835,5,0.3,-14.081
2471,US-2016-135923,20160122,20160128,346,262,2,222,14.272,8,0.2,4.2816
2472,US-2016-135923,20160122,20160128,346,242,2,223,451.136,4,0.2,-67.6704
2474,CA-2016-114972,20161103,20161106,347,263,3,3,217.584,2,0.2,-29.9178
2478,CA-2017-102750,20170904,20170908,348,124,1,69,1322.352,3,0.2,-99.1764
2484,CA-2017-126067,20170828,20170903,349,72,2,51,1137.75,5,0.0,250.305
2494,CA-2016-146206,20160910,20160914,350,166,1,127,300.93,5,0.3,-34.392
2496,CA-2014-136644,20140616,20140622,351,85,2,224,647.84,8,0.0,32.392
2507,CA-2014-143917,20140725,20140727,40,47,1,45,77.92,8,0.0,34.2848
2515,CA-2016-124506,20161111,20161117,352,174,2,36,47.992,2,0.3,-2.0568
2518,CA-2017-123134,20170502,20170507,353,157,2,225,129.93,3,0.0,12.993
2537,CA-2015-168746,20150127,20150129,114,17,1,83,181.986,2,0.3,-54.5958
2540,CA-2015-113404,20150716,20150716,354,66,4,45,1348.704,6,0.2,-219.1644
2541,CA-2015-113404,20150716,20150716,354,61,4,45,700.152,3,0.2,78.7671
2542,CA-2016-144792,20160430,20160504,355,115,2,226,111.888,7,0.2,22.3776
2544,US-2016-114174,20160908,20160914,356,264,2,227,173.94,3,0.0,13.9152
2547,CA-2017-108070,20170416,20170420,13,90,2,170,102.833,1,0.15,-6.049
2552,CA-2017-101042,20171119,20171123,215,265,2,1,821.88,6,0.0,213.6888
2557,US-2016-126844,20161008,20161014,357,266,2,13,51.712,8,0.6,-32.32
2559,CA-2015-147788,20150531,20150604,358,267,2,5,1406.86,7,0.0,140.686
2568,CA-2017-123967,20171101,20171103,359,241,1,228,2665.62,9,0.0,239.9058
2574,CA-2017-145128,20170709,20170714,360,160,2,229,526.45,5,0.0,31.587
2579,US-2014-155502,20140126,20140131,214,268,2,230,62.82,3,0.0,30.7818
2584,US-2014-155502,20140126,20140131,214,269,2,230,12.42,3,0.0,4.4712
2588,CA-2017-131695,20170630,20170706,108,270,2,40,22.23,1,0.0,9.7812
2591,US-2016-115455,20160908,20160914,361,271,2,231,14.136,2,0.6,-7.7748
2592,US-2016-115455,20160908,20160914,361,272,2,231,601.47,3,0.5,-300.735
2604,CA-2016-165848,20160604,20160604,362,205,4,18,136.784,1,0.2,5.1294
2605,CA-2016-165848,20160604,20160604,362,142,4,18,61.12,4,0.0,20.7808
2610,CA-2014-127446,20141125,20141130,363,3,2,82,1218.735,5,0.3,-121.8735
2613,CA-2014-127446,20141125,20141130,363,111,2,82,6.096,3,0.6,-3.9624
2614,CA-2016-137204,20160428,20160505,364,159,2,62,41.568,2,0.2,2.598
2615,CA-2014-147298,20140426,20140503,365,77,2,130,230.28,3,0.2,23.028
2632,US-2017-110604,20170515,20170520,366,176,2,87,39.96,2,0.0,17.1828
2633,US-2017-110604,20170515,20170520,366,273,2,87,42.624,2,0.2,4.2624
2634,US-2017-110604,20170515,20170520,366,32,2,87,220.96,1,0.2,24.858
2635,CA-2015-116750,20150705,20150710,270,274,1,223,4.928,2,0.2,0.7392
2641,CA-2017-108441,20170612,20170618,367,97,2,18,858.24,4,0.1,143.04
2645,CA-2016-149111,20160417,20160421,315,84,1,232,18.624,8,0.2,6.2856
2646,CA-2014-131002,20140907,20140912,368,201,1,233,57.69,3,0.0,23.6529
2649,CA-2014-131002,20140907,20140912,368,265,1,233,821.88,6,0.0,213.6888
2651,US-2016-146794,20160926,20161001,369,180,2,234,424.9575,5,0.15,19.998
2655,CA-2017-112515,20170917,20170921,49,275,1,147,1292.94,3,0.0,77.5764
2660,CA-2015-135538,20151224,20151228,370,32,2,235,883.84,4,0.2,99.432
2665,CA-2016-164784,20160501,20160504,371,29,3,12,370.62,3,0.4,-142.071
2669,US-2015-139759,20150825,20150830,372,6,2,62,40.784,1,0.2,4.5882
2672,CA-2014-126403,20140909,20140912,373,276,1,236,785.88,6,0.0,212.1876
2694,CA-2016-138079,20160122,20160128,124,106,2,25,109.9,5,0.0,37.366
2695,CA-2014-143182,20141015,20141020,374,201,2,237,15.384,1,0.2,4.0383
2701,CA-2014-145317,20140318,20140323,360,201,2,71,30.768,2,0.2,8.0766
2703,CA-2014-145317,20140318,20140323,360,224,2,71,122.352,3,0.2,15.294
2709,CA-2015-121797,20150130,20150206,375,277,2,130,227.36,7,0.0,81.8496
2712,CA-2017-132430,20171009,20171011,376,128,3,238,45.888,4,0.2,9.1776
2720,CA-2014-110030,20141206,20141208,280,115,1,127,23.976,3,0.6,-14.3856
2727,CA-2017-149888,20171107,20171113,377,261,2,114,350.352,4,0.4,-140.1408
2732,CA-2017-104801,20170213,20170219,378,45,2,51,107.53,1,0.0,21.506
2738,CA-2015-115798,20151113,20151119,40,180,2,239,6599.34,3,0.0,1253.8746
2743,CA-2014-149244,20141104,20141108,379,271,2,120,35.34,2,0.0,13.4292
2744,CA-2015-140144,20150620,20150625,380,123,1,45,257.64,6,0.0,100.4796
2747,CA-2014-155887,20140512,20140517,350,126,2,47,700.056,3,0.3,-130.0104
2750,US-2014-141257,20140608,20140614,93,278,2,25,585.552,3,0.2,73.194
2752,CA-2014-158029,20140526,20140530,371,223,2,240,225.296,2,0.2,22.5296
2759,CA-2016-146171,20160311,20160315,381,201,2,141,76.92,4,0.0,31.5372
2773,CA-2017-158967,20171210,20171212,267,150,3,2,19.104,3,0.2,5.7312
2778,CA-2015-138534,20150717,20150719,231,216,1,241,195.466,2,0.15,-13.7976
2779,CA-2017-108322,20170430,20170505,382,73,2,242,23.68,8,0.2,6.216
2786,CA-2015-149972,20150921,20150923,383,105,3,69,601.536,4,0.2,0.0
2788,US-2014-117744,20141202,20141206,384,63,2,243,58.36,5,0.6,-24.803
2790,US-2014-117744,20141202,20141206,384,115,2,243,39.96,5,0.6,-23.976
2797,CA-2014-154599,20140412,20140417,385,90,2,244,308.499,3,0.15,-18.147
2803,CA-2017-143329,20171103,20171108,386,23,2,245,41.37,3,0.0,17.3754
2806,CA-2015-122623,20150907,20150911,375,248,2,162,47.516,2,0.3,-2.0364
2809,CA-2015-148635,20150725,20150727,387,242,1,25,704.9,5,0.0,56.392
2810,CA-2015-148635,20150725,20150727,387,218,1,25,561.568,2,0.2,28.0784
2812,CA-2015-135685,20151116,20151118,236,279,1,111,185.58,6,0.0,76.0878
2813,CA-2015-135685,20151116,20151118,236,146,1,111,9420.84,3,0.0,1601.5428
2815,CA-2015-135685,20151116,20151118,236,116,1,111,653.55,3,0.0,111.1035
2817,CA-2015-104626,20150901,20150908,388,33,2,47,60.74,1,0.0,15.185
2818,CA-2015-104626,20150901,20150908,388,251,2,47,124.36,2,0.0,27.3592
2821,CA-2016-160500,20160505,20160508,389,40,3,131,298.776,3,0.2,7.4694
2826,US-2014-112914,20140925,20140930,77,122,2,7,300.5328,2,0.32,-97.2312
2841,US-2014-125521,20140314,20140319,116,96,2,246,1139.92,4,0.0,284.98
2845,US-2016-162852,20161227,20161231,192,110,2,247,845.488,8,0.3,-12.0784
2848,CA-2017-157854,20170408,20170415,390,280,2,214,56.28,6,0.0,15.7584
2853,CA-2016-136371,20160319,20160321,341,281,1,91,14.98,1,0.0,6.8908
2854,CA-2016-136371,20160319,20160321,341,111,1,91,20.32,4,0.0,6.9088
2857,CA-2016-128594,20160826,20160829,53,94,3,120,1603.136,4,0.2,100.196
2858,CA-2016-154690,20160815,20160817,391,223,1,223,225.296,2,0.2,22.5296
2861,CA-2017-138975,20170519,20170523,392,38,2,248,1628.82,9,0.0,374.6286
2870,CA-2017-143861,20170612,20170619,25,282,2,94,17.088,2,0.2,1.068
2872,CA-2014-148040,20140322,20140326,393,112,2,156,314.352,3,0.2,-35.3646
2876,US-2016-167339,20160121,20160123,394,197,1,120,153.568,2,0.2,-5.7588
2877,US-2016-167339,20160121,20160123,394,69,1,120,1013.488,7,0.2,76.0116
2884,CA-2016-130799,20161111,20161116,395,167,1,50,6.96,4,0.0,2.2272
2886,US-2016-159856,20161018,20161022,377,81,2,249,307.92,5,0.2,-34.641
2891,CA-2014-142727,20140429,20140501,396,159,1,250,51.96,2,0.0,12.99
2895,CA-2017-139913,20171023,20171029,191,283,2,109,69.08,11,0.0,29.0136
2899,US-2015-114839,20150426,20150430,344,61,2,49,408.422,2,0.3,-5.8346
2905,CA-2016-153577,20160627,20160701,271,234,2,251,539.658,3,0.3,-7.7094
2920,CA-2016-160129,20161123,20161123,397,211,4,4,14.368,2,0.2,3.9512
2921,CA-2016-160129,20161123,20161123,397,196,4,4,70.448,7,0.2,12.3284
2926,CA-2014-157721,20140902,20140905,398,284,3,160,70.71,1,0.0,4.9497
2927,CA-2017-128629,20170710,20170714,399,283,1,141,18.84,3,0.0,7.9128
2930,CA-2017-143434,20171118,20171124,219,132,2,252,19.76,4,0.0,8.2992
2933,CA-2015-168564,20150808,20150808,400,69,4,35,144.784,1,0.2,10.8588
2941,CA-2017-155880,20170325,20170331,102,285,2,111,90.99,1,0.0,14.5584
2942,CA-2017-155880,20170325,20170331,102,135,2,111,1526.56,7,0.0,427.4368
2943,CA-2017-155880,20170325,20170331,102,163,2,111,368.97,3,0.0,40.5867
2945,CA-2017-126242,20171119,20171124,241,286,2,130,18.7,1,0.0,7.106
2946,CA-2016-166443,20161104,20161105,401,104,3,45,38.29,7,0.0,16.4647
2947,CA-2017-169859,20171214,20171218,236,287,2,74,26.25,3,0.0,11.025
2952,CA-2017-134915,20171112,20171112,402,288,4,154,113.888,2,0.2,9.9652
2953,CA-2017-134915,20171112,20171112,402,289,4,154,113.568,2,0.2,-5.6784
2957,CA-2017-123638,20170627,20170704,403,99,2,160,191.646,3,0.1,31.941
2963,CA-2017-137428,20171216,20171221,404,6,1,116,81.568,2,0.2,9.1764
2964,CA-2017-137428,20171216,20171221,404,33,1,116,97.184,2,0.2,6.074
2966,CA-2017-137428,20171216,20171221,404,290,1,116,682.5600000000001,2,0.0,273.024
2967,CA-2014-162866,20141227,20141231,405,199,2,253,32.952,6,0.6,-19.7712
2972,CA-2017-167941,20171106,20171109,406,271,1,223,28.272,2,0.2,6.3612
2975,CA-2015-137512,20150507,20150512,62,129,2,254,244.006,2,0.3,-31.3722
2977,CA-2017-139773,20171204,20171204,407,291,4,44,188.552,7,0.3,-2.6936
2979,CA-2014-109232,20140113,20140116,254,285,1,255,545.94,6,0.0,87.3504
2981,CA-2015-139850,20150612,20150617,408,243,2,117,43.296,2,0.2,4.3296
2982,CA-2014-131310,20140712,20140718,409,291,2,25,123.136,4,0.2,13.8528
2985,US-2014-112872,20141206,20141211,88,245,1,183,275.49,1,0.5,-170.8038
2986,CA-2016-139269,20160525,20160530,410,292,2,141,24.96,4,0.0,6.24
2998,CA-2014-138317,20140621,20140625,411,293,2,256,3.984,1,0.2,0.6474
3009,CA-2016-124772,20161205,20161206,279,247,3,257,191.82,3,0.0,74.8098
3016,US-2015-138919,20150917,20150921,24,149,2,18,344.22,2,0.4,-103.266
3018,US-2016-160528,20160823,20160830,189,225,2,258,22.608,3,0.6,-10.1736
3022,CA-2015-123568,20151108,20151114,72,137,2,259,66.69,3,0.0,22.0077
3024,CA-2017-124674,20171117,20171123,412,249,2,260,327.7328,2,0.32,-14.4588
3027,CA-2017-169054,20170422,20170426,99,206,2,4,254.352,3,0.2,0.0
3029,CA-2017-116855,20171217,20171221,232,187,2,246,504.9,5,0.0,80.784
3031,CA-2015-168480,20150921,20150927,413,235,2,261,194.32,4,0.0,31.0912
3033,US-2016-114293,20161121,20161126,414,239,2,262,195.136,4,0.2,-12.196
3039,US-2015-123960,20150611,20150616,176,294,2,263,29.16,2,0.0,10.7892
3040,CA-2017-101749,20171003,20171008,415,146,2,142,171.288,3,0.2,-6.4233
3041,US-2016-147991,20160505,20160509,416,201,2,264,16.72,5,0.2,3.344
3044,CA-2017-149559,20170911,20170912,417,295,4,88,2054.272,8,0.2,256.784
3049,CA-2017-121419,20170402,20170404,418,29,3,141,411.8,2,0.0,70.006
